Date,AMERICANAS,CVC,WEGE,MAGALU,VIA,BOVA
2015-01-02,21.140331268310547,15.199999809265137,5.923076152801514,0.23281200230121613,6.800000190734863,47.2599983215332
2015-01-05,20.46461296081543,15.0,5.963460922241211,0.237186998128891,6.800000190734863,46.31999969482422
2015-01-06,20.522531509399414,14.800000190734863,5.875,0.23406200110912323,6.800000190734863,46.58000183105469
2015-01-07,20.31981658935547,14.670000076293945,5.807692050933838,0.24187499284744263,7.360000133514404,48.150001525878906
2015-01-08,19.653751373291016,14.149999618530273,5.905768871307373,0.23999999463558197,7.360000133514404,48.5099983215332
2015-01-09,19.692363739013672,14.0,5.878846168518066,0.2318750023841858,7.360000133514404,47.529998779296875
2015-01-12,19.209707260131836,13.449999809265137,5.8461527824401855,0.234375,7.360000133514404,46.83000183105469
2015-01-13,19.325544357299805,13.890000343322754,5.867307186126709,0.2318750023841858,7.380000114440918,46.63999938964844
2015-01-14,19.113176345825195,13.770000457763672,5.961537837982178,0.22812500596046448,7.380000114440918,46.47999954223633
2015-01-15,19.190401077270508,14.0,5.961537837982178,0.22750000655651093,7.380000114440918,47.0
2015-01-16,19.325544357299805,14.170000076293945,5.961537837982178,0.22937500476837158,7.380000114440918,47.599998474121094
2015-01-19,19.07456398010254,14.350000381469727,5.992307186126709,0.22812500596046448,7.380000114440918,46.310001373291016
2015-01-20,19.248319625854492,14.0,6.067306995391846,0.21875,7.380000114440918,46.52000045776367
2015-01-21,19.885425567626953,14.100000381469727,6.001923084259033,0.2203119993209839,7.380000114440918,47.810001373291016
2015-01-22,21.314088821411133,14.289999961853027,6.051922798156738,0.21937499940395355,7.380000114440918,48.119998931884766
2015-01-23,22.01876449584961,14.34000015258789,6.12307596206665,0.2203119993209839,7.380000114440918,47.29999923706055
2015-01-26,22.163562774658203,13.949999809265137,6.050000190734863,0.21875,7.380000114440918,47.189998626708984
2015-01-27,21.333393096923828,13.699999809265137,6.151923179626465,0.21250000596046448,7.380000114440918,47.34000015258789
2015-01-28,21.4299259185791,13.199999809265137,6.211537837982178,0.20656199753284454,7.380000114440918,46.33000183105469
2015-01-29,22.009111404418945,13.199999809265137,6.351922988891602,0.21406200528144836,7.380000114440918,46.380001068115234
2015-01-30,21.825702667236328,12.619999885559082,6.169229984283447,0.21250000596046448,7.380000114440918,45.61000061035156
2015-02-02,22.23113441467285,12.800000190734863,6.334615230560303,0.21375000476837158,7.380000114440918,46.27000045776367
2015-02-03,21.980152130126953,13.699999809265137,6.2846150398254395,0.20499999821186066,7.380000114440918,47.63999938964844
2015-02-04,22.20217514038086,13.359999656677246,6.3153839111328125,0.20281200110912323,7.380000114440918,47.77000045776367
2015-02-05,21.796743392944336,13.699999809265137,6.298076152801514,0.20000000298023224,7.380000114440918,47.880001068115234
2015-02-06,21.0727596282959,14.350000381469727,6.2846150398254395,0.190311998128891,7.380000114440918,47.29999923706055
2015-02-09,21.178943634033203,14.649999618530273,6.294229984283447,0.18843699991703033,7.380000114440918,47.91999816894531
2015-02-10,20.27155113220215,14.5,6.459615230560303,0.19187499582767487,7.380000114440918,47.15999984741211
2015-02-11,19.180747985839844,14.550000190734863,6.413461208343506,0.18125000596046448,7.699999809265137,46.95000076293945
2015-02-12,18.862194061279297,14.550000190734863,6.340384006500244,0.18437500298023224,7.699999809265137,48.130001068115234
2015-02-13,19.238666534423828,14.899999618530273,6.238461017608643,0.190311998128891,7.699999809265137,49.38999938964844
2015-02-18,19.885425567626953,14.649999618530273,6.230769157409668,0.1912499964237213,7.699999809265137,49.90999984741211
2015-02-19,20.281204223632812,14.649999618530273,6.3461527824401855,0.19875000417232513,7.699999809265137,49.79999923706055
2015-02-20,19.866119384765625,14.600000381469727,6.25,0.19843700528144836,7.699999809265137,49.84000015258789
2015-02-23,19.49930191040039,14.300000190734863,6.2211527824401855,0.2006250023841858,7.699999809265137,49.79999923706055
2015-02-24,19.306238174438477,14.350000381469727,6.25,0.20624999701976776,7.699999809265137,50.40999984741211
2015-02-25,19.113176345825195,14.460000038146973,6.0961527824401855,0.20125000178813934,7.699999809265137,50.36000061035156
2015-02-26,19.306238174438477,14.34000015258789,6.071153163909912,0.2056249976158142,7.699999809265137,50.310001373291016
2015-02-27,19.306238174438477,14.289999961853027,5.880768775939941,0.1890619993209839,7.699999809265137,50.0099983215332
2015-03-02,19.180747985839844,14.170000076293945,5.976922988891602,0.1899999976158142,7.699999809265137,49.59000015258789
2015-03-03,19.257972717285156,14.100000381469727,6.0961527824401855,0.1837500035762787,7.699999809265137,49.83000183105469
2015-03-04,20.46461296081543,14.289999961853027,6.086537837982178,0.1734369993209839,7.699999809265137,49.06999969482422
2015-03-05,19.64409828186035,14.239999771118164,6.019229888916016,0.17156200110912323,7.699999809265137,48.95000076293945
2015-03-06,19.64409828186035,14.149999618530273,6.050000190734863,0.1665620058774948,7.699999809265137,48.54999923706055
2015-03-09,19.64409828186035,13.680000305175781,5.973075866699219,0.15843699872493744,7.699999809265137,47.75
2015-03-10,18.881502151489258,13.899999618530273,5.90384578704834,0.1653120070695877,7.699999809265137,46.95000076293945
2015-03-11,18.823583602905273,13.850000381469727,5.986537933349609,0.1640619933605194,7.699999809265137,47.52000045776367
2015-03-12,20.25224494934082,14.0,6.086537837982178,0.171875,7.699999809265137,47.45000076293945
2015-03-13,19.721323013305664,13.699999809265137,6.057692050933838,0.16437500715255737,7.699999809265137,47.209999084472656
2015-03-16,18.456764221191406,13.489999771118164,5.90384578704834,0.15937499701976776,7.699999809265137,47.380001068115234
2015-03-17,18.4857234954834,13.5,5.9211530685424805,0.1574999988079071,7.699999809265137,48.91999816894531
2015-03-18,18.051332473754883,13.850000381469727,6.007691860198975,0.15593700110912323,7.699999809265137,50.099998474121094
2015-03-19,17.8582706451416,14.149999618530273,5.978846073150635,0.159061998128891,7.699999809265137,49.54999923706055
2015-03-20,17.8582706451416,14.0,6.036538124084473,0.15968699753284454,7.699999809265137,50.31999969482422
2015-03-23,18.784969329833984,13.899999618530273,5.932692050933838,0.15968699753284454,7.699999809265137,50.43000030517578
2015-03-24,18.147863388061523,13.600000381469727,5.913461208343506,0.15843699872493744,7.699999809265137,50.040000915527344
2015-03-25,17.414226531982422,14.25,5.955769062042236,0.15625,7.699999809265137,50.290000915527344
2015-03-26,16.313772201538086,14.100000381469727,5.848075866699219,0.15562500059604645,7.699999809265137,49.11000061035156
2015-03-27,15.821462631225586,14.100000381469727,5.959615230560303,0.15468700230121613,7.699999809265137,48.65999984741211
2015-03-30,17.5011043548584,13.5600004196167,6.12307596206665,0.1574999988079071,7.699999809265137,49.81999969482422
2015-03-31,19.49930191040039,14.149999618530273,6.115384101867676,0.159061998128891,7.699999809265137,49.5
2015-04-01,20.56114387512207,14.149999618530273,6.2192301750183105,0.16374999284744263,7.699999809265137,50.79999923706055
2015-04-02,21.130678176879883,14.25,6.215384006500244,0.171875,7.699999809265137,51.5
2015-04-06,21.835355758666992,14.850000381469727,6.230769157409668,0.17156200110912323,6.0,52.099998474121094
2015-04-07,20.36808204650879,14.720000267028809,6.257691860198975,0.16968700289726257,6.0,52.20000076293945
2015-04-08,21.333393096923828,15.600000381469727,6.25,0.15812499821186066,6.0,52.220001220703125
2015-04-09,21.478191375732422,16.239999771118164,6.169229984283447,0.15656200051307678,6.0,52.27000045776367
2015-04-10,22.10564422607422,15.850000381469727,6.199999809265137,0.15843699872493744,6.0,52.650001525878906
2015-04-13,24.335514068603516,16.100000381469727,6.188460826873779,0.1574999988079071,6.0,52.61000061035156
2015-04-14,23.49569320678711,16.200000762939453,6.25,0.15718699991703033,6.0,52.529998779296875
2015-04-15,25.44562339782715,16.280000686645508,6.242307186126709,0.15843699872493744,5.380000114440918,53.25
2015-04-16,25.09811019897461,15.779999732971191,6.130768775939941,0.16249999403953552,5.380000114440918,53.029998779296875
2015-04-17,25.320131301879883,15.75,6.119229793548584,0.1603119969367981,5.380000114440918,52.45000076293945
2015-04-20,25.59041976928711,16.399999618530273,6.050000190734863,0.15843699872493744,5.380000114440918,52.2400016784668
2015-04-22,27.02873420715332,17.200000762939453,6.019229888916016,0.15937499701976776,5.380000114440918,53.029998779296875
2015-04-23,25.870359420776367,17.489999771118164,6.0538458824157715,0.159061998128891,5.380000114440918,54.040000915527344
2015-04-24,26.4881591796875,18.389999389648438,6.12307596206665,0.16124999523162842,5.380000114440918,54.97999954223633
2015-04-27,26.88393783569336,18.25,6.0961527824401855,0.16374999284744263,5.380000114440918,53.959999084472656
2015-04-28,27.607921600341797,17.799999237060547,6.038461208343506,0.15812499821186066,5.380000114440918,54.20000076293945
2015-04-29,27.067346572875977,17.350000381469727,6.0961527824401855,0.1550000011920929,5.380000114440918,53.68000030517578
2015-04-30,26.237178802490234,17.34000015258789,6.169229984283447,0.15718699991703033,5.380000114440918,54.619998931884766
2015-05-04,26.01515769958496,17.600000381469727,6.384614944458008,0.16437500715255737,5.380000114440918,55.83000183105469
2015-05-05,27.4727783203125,17.450000762939453,6.465384006500244,0.17031200230121613,5.400000095367432,56.41999816894531
2015-05-06,25.889665603637695,17.399999618530273,6.396152973175049,0.1734369993209839,5.400000095367432,55.43000030517578
2015-05-07,23.939735412597656,17.350000381469727,6.407691955566406,0.17156200110912323,5.400000095367432,55.31999969482422
2015-05-08,25.069150924682617,17.270000457763672,6.5,0.15687499940395355,6.0,55.5
2015-05-11,25.04984474182129,16.959999084472656,6.5461530685424805,0.15593700110912323,6.0,55.52000045776367
2015-05-12,26.22752571105957,16.950000762939453,6.5961527824401855,0.15562500059604645,6.0,55.18000030517578
2015-05-13,26.353015899658203,17.0,6.523076057434082,0.1550000011920929,6.0,54.77000045776367
2015-05-14,26.826019287109375,17.600000381469727,6.696153163909912,0.14937500655651093,6.0,55.06999969482422
2015-05-15,26.53642463684082,18.489999771118164,6.661538124084473,0.15187500417232513,5.5,55.59000015258789
2015-05-18,26.690874099731445,18.799999237060547,6.634614944458008,0.15062500536441803,5.5,54.4900016784668
2015-05-19,24.95331382751465,18.739999771118164,6.538461208343506,0.14781199395656586,5.5,53.93000030517578
2015-05-20,26.34336280822754,18.700000762939453,6.584615230560303,0.1443749964237213,5.5,53.34000015258789
2015-05-21,26.449546813964844,19.0,6.615384101867676,0.14499999582767487,5.789999961853027,53.54999923706055
2015-05-22,25.629032135009766,19.149999618530273,6.65384578704834,0.14281199872493744,5.800000190734863,52.93000030517578
2015-05-25,26.073076248168945,19.0,6.823075771331787,0.14156199991703033,6.0,53.0
2015-05-26,24.760250091552734,18.899999618530273,6.584615230560303,0.1368750035762787,6.400000095367432,52.2400016784668
2015-05-27,24.808517456054688,18.559999465942383,6.688460826873779,0.13750000298023224,6.400000095367432,52.650001525878906
2015-05-28,23.80459213256836,19.049999237060547,6.615384101867676,0.13718700408935547,6.400000095367432,52.38999938964844
2015-05-29,24.27759552001953,19.5,6.57692289352417,0.13375000655651093,6.400000095367432,51.349998474121094
2015-06-01,23.939735412597656,19.049999237060547,6.62307596206665,0.13500000536441803,6.400000095367432,51.459999084472656
2015-06-02,24.13279914855957,19.34000015258789,6.788461208343506,0.1328119933605194,6.400000095367432,52.619998931884766
2015-06-03,23.070955276489258,19.5,6.788461208343506,0.12843699753284454,6.400000095367432,52.040000915527344
2015-06-05,22.974424362182617,19.280000686645508,6.87307596206665,0.127811998128891,6.400000095367432,51.369998931884766
2015-06-08,22.260093688964844,18.709999084472656,6.857691764831543,0.12687499821186066,6.400000095367432,51.25
2015-06-09,21.87396812438965,18.399999618530273,6.938460826873779,0.1274999976158142,6.400000095367432,51.349998474121094
2015-06-10,22.588300704956055,18.549999237060547,6.980769157409668,0.12531200051307678,6.449999809265137,52.349998474121094
2015-06-11,22.25044059753418,18.5,7.057692050933838,0.12437500059604645,6.449999809265137,52.08000183105469
2015-06-12,22.067031860351562,18.1200008392334,6.973075866699219,0.12218700349330902,6.449999809265137,51.72999954223633
2015-06-15,22.59795379638672,17.8799991607666,6.923076152801514,0.12125000357627869,6.449999809265137,51.630001068115234
2015-06-16,23.360549926757812,17.950000762939453,7.038461208343506,0.12062499672174454,6.449999809265137,52.18000030517578
2015-06-17,23.360549926757812,17.799999237060547,7.092307090759277,0.12218700349330902,7.0,51.63999938964844
2015-06-18,22.25044059753418,18.149999618530273,7.119229793548584,0.11999999731779099,7.0,52.61000061035156
2015-06-19,21.931886672973633,18.329999923706055,7.2076921463012695,0.12187500298023224,7.0,52.220001220703125
2015-06-22,21.555416107177734,18.170000076293945,7.3038458824157715,0.12343700230121613,7.0,52.29999923706055
2015-06-23,20.870044708251953,18.0,7.242307186126709,0.11937499791383743,7.0,52.2599983215332
2015-06-24,20.175020217895508,18.0,7.230769157409668,0.1159370020031929,7.0,52.25
2015-06-25,21.014841079711914,17.649999618530273,7.342307090759277,0.11187499761581421,7.0,51.65999984741211
2015-06-26,20.329469680786133,18.25,7.388461112976074,0.11187499761581421,7.0,52.380001068115234
2015-06-29,19.730976104736328,18.049999237060547,7.292306900024414,0.10999999940395355,6.880000114440918,51.5099983215332
2015-06-30,19.692363739013672,18.799999237060547,7.311538219451904,0.11031199991703033,6.880000114440918,51.459999084472656
2015-07-01,18.997339248657227,18.649999618530273,7.492307186126709,0.10781200230121613,6.880000114440918,51.2400016784668
2015-07-02,19.209707260131836,18.5,7.526923179626465,0.10437499731779099,6.880000114440918,51.52000045776367
2015-07-03,18.968379974365234,19.149999618530273,7.626923084259033,0.1015620008111,7.699999809265137,50.88999938964844
2015-07-06,20.078487396240234,18.700000762939453,7.619229793548584,0.09968700259923935,7.699999809265137,50.650001525878906
2015-07-07,20.60940933227539,18.5,7.692306995391846,0.09718699753284454,7.699999809265137,50.72999954223633
2015-07-08,21.449230194091797,18.280000686645508,7.603846073150635,0.09312500059604645,7.699999809265137,50.220001220703125
2015-07-10,20.5804500579834,18.600000381469727,7.5346150398254395,0.09468699991703033,7.699999809265137,51.0
2015-07-13,19.49930191040039,19.010000228881836,7.561538219451904,0.09218700230121613,7.699999809265137,51.5
2015-07-14,19.508953094482422,19.850000381469727,7.5961527824401855,0.09125000238418579,7.699999809265137,51.70000076293945
2015-07-15,19.422075271606445,19.799999237060547,7.592307090759277,0.08656200021505356,7.699999809265137,51.36000061035156
